Opentime,Open_EOS,fr_EOS,Open_NEO,fr_NEO
2021-03-18,4.093,0.00266442,46.581,0.00486575
2021-03-19,4.15,0.00152588,43.723,0.00353545
2021-03-20,4.144,0.0028600099999999996,44.071,0.00463731
2021-03-21,4.337,0.00210137,43.104,0.00219272
2021-03-22,4.16,0.00129527,42.488,0.00317942
2021-03-23,4.082,0.00043502000000000005,40.7,0.0006678599999999999
2021-03-24,4.093,0.0009036199999999999,41.107,0.00206541
2021-03-25,3.692,0.00030568,39.502,0.00055771
2021-03-26,3.676,0.00079698,38.692,0.0007165299999999999
2021-03-27,4.192,0.00108171,41.75,0.00134296
2021-03-28,4.095,0.00139113,41.194,0.0030610100000000003
2021-03-29,4.113,0.00132558,44.843,0.00382073
2021-03-30,4.282,0.00190593,45.605,0.0045297
2021-03-31,4.345,0.00231373,45.023,0.00314425
2021-04-01,4.813,0.00388822,50.935,0.00477635
2021-04-02,5.607,0.00632864,52.417,0.00416756
2021-04-03,6.265,0.00472791,53.085,0.00593016
2021-04-04,5.417,0.0024542799999999997,50.759,0.00175983
2021-04-05,6.288,0.00330141,54.602,0.00301805
2021-04-06,6.704,0.00376719,59.163,0.004960259999999999
2021-04-07,6.655,0.00144742,63.06,0.00153709
2021-04-08,5.892,0.00220762,59.872,0.00216571
2021-04-09,6.451,0.00300922,63.432,0.00267654
2021-04-10,6.218,0.00466708,60.959,0.00423463
2021-04-11,6.626,0.0035465699999999998,61.783,0.00549317
2021-04-12,6.738,0.0033852500000000002,64.055,0.0055711300000000005
2021-04-13,6.486,0.00501417,64.685,0.00564111
2021-04-14,7.394,0.00490059,66.723,0.00695484
2021-04-15,7.681,0.00485209,69.318,0.00637217
2021-04-16,7.9,0.00523328,74.891,0.006129170000000001
2021-04-17,8.517,0.0044370699999999996,86.972,0.00610185
2021-04-18,7.794,0.00112921,94.068,0.0013012
2021-04-19,7.29,0.00030000000000000003,120.017,0.00126432
2021-04-20,6.606,0.00056223,109.223,0.00039014
2021-04-21,6.699,0.00074609,108.161,0.00040735
2021-04-22,6.323,0.00076836,96.96,0.00060151
2021-04-23,5.862,0.00030000000000000003,89.829,0.00030000000000000003
2021-04-24,5.573,0.00030000000000000003,86.093,0.00030000000000000003
2021-04-25,5.089,0.00033884,79.441,0.00030000000000000003
2021-04-26,5.002,0.00030000000000000003,79.511,0.00030000000000000003
2021-04-27,5.867,0.00030000000000000003,90.227,0.00030000000000000003
2021-04-28,6.066,0.00055539,94.152,0.00035654
2021-04-29,5.96,0.0008898,91.912,0.00053036
2021-04-30,5.899,0.00129919,89.543,0.0010324800000000001
2021-05-01,6.457,0.00163766,97.173,0.00246594
2021-05-02,6.621,0.0016676199999999999,102.451,0.00281859
2021-05-03,6.535,0.0024182500000000003,106.924,0.00300763
2021-05-04,6.819,0.00224754,107.312,0.00210873
2021-05-05,6.342,0.00213773,96.458,0.00204647
2021-05-06,8.732,0.00412139,114.985,0.00323428
2021-05-07,11.49,0.00325225,122.895,0.00311913
2021-05-08,10.379,0.0028351699999999997,117.846,0.0034588400000000004
2021-05-09,10.355,0.00300086,116.512,0.0022259000000000003
2021-05-10,10.539,0.00350384,119.688,0.00273836
2021-05-11,9.271,0.0005937399999999999,104.868,0.00055829
2021-05-12,14.523,0.00151272,115.672,0.00070226
2021-05-13,10.366,0.00044492,94.27,0.00030000000000000003
2021-05-14,10.614,0.00030000000000000003,96.68,0.00030000000000000003
2021-05-15,11.16,0.00032768,100.869,0.00048561000000000003
2021-05-16,10.237,0.00040949,92.688,0.00065337
2021-05-17,10.112,0.00068338,92.881,0.00045314
2021-05-18,9.146,0.0007116399999999999,85.641,0.00032261
2021-05-19,9.329,-0.00461211,87.492,-0.0073
2021-05-20,5.683,0.00030000000000000003,54.996,2.7600000000000075e-06
2021-05-21,6.645,0.00030000000000000003,71.397,0.00015336
2021-05-22,5.554,0.00030000000000000003,57.805,-0.00047112999999999994
2021-05-23,5.102,0.00030000000000000003,51.383,-4.559999999999997e-06
2021-05-24,4.288,0.00016160000000000002,43.042,-0.00070814
2021-05-25,5.641,0.00030000000000000003,53.97,-0.00025363
2021-05-26,5.691,0.00030000000000000003,56.529,0.00023317000000000002
2021-05-27,6.433,0.00030000000000000003,62.449,0.00027002
2021-05-28,7.023,0.00030000000000000003,62.913,0.00015111
2021-05-29,6.114,0.00030000000000000003,54.342,0.00030000000000000003
2021-05-30,6.023,0.00030000000000000003,50.156,0.00030000000000000003
2021-05-31,6.034,0.00030000000000000003,51.49,0.00030000000000000003
2021-06-01,6.628,0.00030000000000000003,55.885,0.00030000000000000003
2021-06-02,6.303,0.00030000000000000003,53.916,0.00030000000000000003
2021-06-03,6.373,0.00030000000000000003,57.79,0.00030000000000000003
2021-06-04,6.534,0.00030000000000000003,61.351,0.00030000000000000003
2021-06-05,6.016,0.00030000000000000003,56.204,0.00030000000000000003
2021-06-06,5.774,0.00030000000000000003,55.567,0.00030000000000000003
2021-06-07,5.845,0.00030000000000000003,56.724,0.00030000000000000003
2021-06-08,5.188,0.000261,51.122,0.00030000000000000003
2021-06-09,5.049,0.00019576,48.744,0.00029611000000000004
2021-06-10,5.338,0.00030000000000000003,51.315,-9.419e-05
2021-06-11,5.079,0.00030000000000000003,50.59,0.00013359
2021-06-12,4.916,0.00030000000000000003,47.432,-0.0001456
2021-06-13,4.829,0.00030000000000000003,46.259,0.00018067000000000002
2021-06-14,5.09,0.00030000000000000003,49.188,0.00030000000000000003
2021-06-15,5.296,0.00030000000000000003,50.742,0.00030000000000000003
2021-06-16,5.181,0.00030000000000000003,50.138,0.00030000000000000003
2021-06-17,4.864,0.00030000000000000003,48.657,0.00030000000000000003
2021-06-18,4.87,0.00030000000000000003,48.628,0.00030000000000000003
2021-06-19,4.561,0.00030000000000000003,45.403,0.00030000000000000003
2021-06-20,4.46,0.00026148,44.412,0.00030000000000000003
2021-06-21,4.506,0.00019252,44.68,0.00030000000000000003
2021-06-22,3.517,0.00015338,32.0,0.00030000000000000003
2021-06-23,3.387,-0.00017127,30.13,-7.795e-05
2021-06-24,3.671,8.684e-05,33.453,-4.466999999999999e-05
2021-06-25,3.923,0.00026081,35.026,0.00011259
2021-06-26,3.531,0.00030000000000000003,31.176,9.224e-05
2021-06-27,3.569,0.00030000000000000003,31.144,-0.00026162
2021-06-28,3.775,0.00030000000000000003,31.929,2.940000000000001e-05
2021-06-29,3.851,0.00030000000000000003,33.158,0.00011106000000000001
2021-06-30,4.13,0.00030000000000000003,35.106,0.00030000000000000003
2021-07-01,4.137,0.00030000000000000003,36.624,0.00027341
2021-07-02,3.92,0.00030000000000000003,34.08,0.00030000000000000003
2021-07-03,3.922,0.00030000000000000003,35.415,0.00027409
2021-07-04,4.051,0.00030000000000000003,36.325,0.00030000000000000003
2021-07-05,4.061,0.00030000000000000003,37.522,0.00024205
2021-07-06,3.809,0.00030000000000000003,35.924,0.00030000000000000003
2021-07-07,3.876,0.00030000000000000003,36.844,0.00030000000000000003
2021-07-08,3.822,0.00030000000000000003,36.986,0.00013261000000000002
2021-07-09,3.595,0.00030000000000000003,33.987,6.766e-05
2021-07-10,4.22,0.00030000000000000003,34.649,0.00017912
2021-07-11,3.965,0.00030000000000000003,34.066,0.00029825
2021-07-12,4.079,0.00030000000000000003,34.202,0.00030000000000000003
2021-07-13,4.188,0.00030000000000000003,33.718,0.00024683
2021-07-14,3.89,0.00030000000000000003,33.439,-0.00013129
2021-07-15,3.797,0.00030000000000000003,32.81,0.00026313
2021-07-16,3.671,0.00030000000000000003,31.378,0.00022276000000000002
2021-07-17,3.652,0.00030000000000000003,29.662,0.00019771
2021-07-18,3.656,0.00028068,29.559,0.0002124
2021-07-19,3.636,0.00027213,29.69,0.00011231000000000001
2021-07-20,3.435,0.00027864000000000003,27.698,-1.3099999999999993e-05
2021-07-21,3.257,0.00017584000000000002,25.817,-0.00016436
2021-07-22,3.502,0.00030000000000000003,27.898,0.00027936
2021-07-23,3.562,0.00030000000000000003,28.898,0.00030000000000000003
2021-07-24,3.634,0.00030000000000000003,29.562,0.00030000000000000003
2021-07-25,3.664,0.00028484,30.704,0.00030000000000000003
2021-07-26,3.656,0.00030000000000000003,30.715,0.00030000000000000003
2021-07-27,3.678,0.00030000000000000003,32.442,0.00030000000000000003
2021-07-28,3.754,0.00030000000000000003,34.037,0.00030000000000000003
2021-07-29,3.92,0.00030000000000000003,34.562,0.00030000000000000003
2021-07-30,3.967,0.00030000000000000003,35.249,0.00030000000000000003
2021-07-31,4.066,0.00030000000000000003,41.659,0.00030000000000000003
2021-08-01,4.07,0.00030000000000000003,45.807,0.00030000000000000003
2021-08-02,3.937,0.00030000000000000003,42.113,0.00030000000000000003
2021-08-03,4.027,0.00030000000000000003,43.41,0.00030000000000000003
2021-08-04,4.025,0.00030000000000000003,41.496,0.00030000000000000003
2021-08-05,4.117,0.00030000000000000003,43.672,0.00030000000000000003
2021-08-06,4.192,0.00030000000000000003,43.93,0.00038735
2021-08-07,4.324,0.0004556,44.509,0.0005739
2021-08-08,4.594,0.00059196,46.983,0.0007265
2021-08-09,4.299,0.00030000000000000003,45.094,0.00030051000000000003
2021-08-10,4.538,0.00075451,46.532,0.0006448299999999999
2021-08-11,4.601,0.00087232,46.768,0.0012966
2021-08-12,4.756,0.00106209,48.754,0.0009218700000000001
2021-08-13,4.663,0.00072728,48.659,0.00074522
2021-08-14,5.161,0.00096498,55.46,0.00130833
2021-08-15,5.49,0.0006817,55.856,0.00146948
2021-08-16,5.703,0.0016534700000000002,59.052,0.00241887
2021-08-17,5.519,0.00037427,56.378,0.00073706
2021-08-18,5.065,0.00030000000000000003,51.883,0.00030000000000000003
2021-08-19,4.981,0.00030000000000000003,51.636,0.00030000000000000003
2021-08-20,5.257,0.00039537999999999997,54.41,0.00068236
2021-08-21,5.46,0.00102299,56.57,0.00118498
2021-08-22,5.362,0.00128984,55.436,0.00119498
2021-08-23,5.42,0.00179479,55.549,0.00199528
2021-08-24,5.601,0.00194686,60.878,0.00199109
2021-08-25,5.062,0.00030000000000000003,55.574,0.00040188
2021-08-26,5.211,0.00036057,56.38,0.00030000000000000003
2021-08-27,4.743,0.00030000000000000003,51.38,0.00030000000000000003
2021-08-28,5.092,0.0008213999999999999,55.496,0.00041857
2021-08-29,5.011,0.0005146,54.64,0.00039126
2021-08-30,5.061,0.00051375,54.486,0.00041355
2021-08-31,4.823,0.00114202,51.613,0.0005817699999999999
2021-09-01,5.04,0.00136355,52.147,0.0009856
2021-09-02,5.318,0.0016451,55.238,0.00199571
2021-09-03,5.261,0.0021600300000000003,55.496,0.00247483
2021-09-04,5.677,0.00202274,57.35,0.0027476799999999997
2021-09-05,5.699,0.00167085,58.068,0.0030045000000000002
2021-09-06,6.302,0.00209926,65.882,0.00285841
2021-09-07,6.223,0.00109229,63.754,-7.412999999999994e-05
2021-09-08,4.885,0.00030000000000000003,49.879,0.00030000000000000003
2021-09-09,4.745,0.00030000000000000003,49.11,0.00030000000000000003
2021-09-10,4.819,0.00030000000000000003,50.653,0.00030000000000000003
2021-09-11,4.567,0.00030000000000000003,48.074,0.00030000000000000003
2021-09-12,4.677,0.00030000000000000003,49.028,0.00030000000000000003
2021-09-13,4.883,0.00030000000000000003,51.564,0.00030000000000000003
2021-09-14,4.742,0.00030000000000000003,48.442,0.00030000000000000003
2021-09-15,4.866,0.00030000000000000003,51.785,0.00030000000000000003
2021-09-16,5.109,0.00038608,52.81,0.00030000000000000003
2021-09-17,5.022,0.00037069,50.614,0.00030000000000000003
2021-09-18,5.255,0.00030000000000000003,48.81,0.00030000000000000003
2021-09-19,5.471,0.00033085000000000005,49.654,0.00030000000000000003
2021-09-20,4.909,0.00030000000000000003,48.171,0.00030000000000000003
2021-09-21,4.201,0.00030000000000000003,41.553,0.00030000000000000003
2021-09-22,3.885,0.00030000000000000003,37.453,0.00030000000000000003
2021-09-23,4.3,0.00030000000000000003,42.907,0.00025975
2021-09-24,4.37,0.00030000000000000003,43.87,0.00030000000000000003
2021-09-25,4.026,0.00030000000000000003,39.695,-0.00015746
2021-09-26,4.008,0.00020944,38.964,-3.284e-05
2021-09-27,3.968,0.00026927,38.652,0.00019694
2021-09-28,3.825,0.00026608000000000003,37.374,0.00017269
2021-09-29,3.678,0.00025258,35.852,0.00024031
2021-09-30,3.741,0.00018198000000000002,37.016,9.101e-05
2021-10-01,3.937,0.00025115,39.181,0.00023892
2021-10-02,4.275,0.00030000000000000003,42.338,0.00030000000000000003
2021-10-03,4.322,0.00030000000000000003,42.271,0.00030000000000000003
2021-10-04,4.641,0.00030000000000000003,44.478,0.00030000000000000003
2021-10-05,4.594,0.00030000000000000003,43.011,0.00030000000000000003
2021-10-06,4.734,0.00030000000000000003,46.75,0.00030000000000000003
2021-10-07,4.753,0.0006203599999999999,46.287,0.00030000000000000003
2021-10-08,4.725,0.00091238,46.078,0.00030000000000000003
2021-10-09,4.652,0.00065302,46.79,0.00036509
2021-10-10,5.006,0.00134228,48.74,0.00033154
2021-10-11,4.576,0.00030000000000000003,45.227,0.00030000000000000003
2021-10-12,4.549,0.00030000000000000003,45.09,0.00030000000000000003
2021-10-13,4.493,0.00030000000000000003,44.275,0.00030000000000000003
2021-10-14,4.607,0.00030000000000000003,44.831,0.00030000000000000003
2021-10-15,4.627,0.00061306,44.879,0.00030000000000000003
2021-10-16,4.649,0.00109067,44.648,0.00030000000000000003
2021-10-17,4.574,0.00051203,44.4,0.00030000000000000003
2021-10-18,4.412,0.00036378,43.215,0.00030000000000000003
2021-10-19,4.422,0.00044881,42.907,0.00030000000000000003
2021-10-20,4.462,0.00106174,42.91,0.0004985899999999999
2021-10-21,4.834,0.00207525,45.488,0.00071506
2021-10-22,4.672,0.00088857,45.047,0.00153081
2021-10-23,4.619,0.00067111,44.46,0.00117547
2021-10-24,4.752,0.0014296299999999999,44.75,0.00193706
2021-10-25,4.749,0.00073212,43.785,0.00154769
2021-10-26,4.824,0.00125036,44.552,0.0024410400000000002
2021-10-27,4.719,0.00090878,44.384,0.00120952
2021-10-28,4.149,0.00030000000000000003,39.206,0.00030000000000000003
2021-10-29,4.401,0.00030000000000000003,41.332,0.00030000000000000003
2021-10-30,4.502,0.00030000000000000003,43.227,0.00030000000000000003
2021-10-31,4.483,0.00035148,42.563,0.00030000000000000003
2021-11-01,4.638,0.00043743000000000005,44.723,0.00068406
2021-11-02,4.641,0.00116153,45.217,0.00100269
2021-11-03,4.705,0.0011153299999999999,46.428,0.00108236
2021-11-04,4.711,0.0006103300000000001,47.053,0.0018480200000000001
2021-11-05,4.546,0.00086363,46.448,0.0012128
2021-11-06,4.508,0.0007414,45.196,0.00070646
2021-11-07,4.45,0.00072306,45.034,0.00082143
2021-11-08,4.605,0.0013881800000000001,46.396,0.00216498
2021-11-09,4.866,0.00195107,50.678,0.00205479
2021-11-10,5.214,0.00114877,52.621,0.0019298
2021-11-11,4.841,0.00030000000000000003,48.249,0.00041745
2021-11-12,4.923,0.00030000000000000003,48.555,0.00048189
2021-11-13,4.85,0.00030000000000000003,47.351,0.00033467
2021-11-14,5.011,0.00030000000000000003,49.139,0.0009705199999999999
2021-11-15,4.956,0.00030000000000000003,48.566,0.0011923699999999999
2021-11-16,4.81,0.00030000000000000003,47.122,0.00047635000000000006
2021-11-17,4.327,0.00030000000000000003,42.822,0.00030000000000000003
2021-11-18,4.368,0.00030000000000000003,43.278,0.00030000000000000003
2021-11-19,4.087,0.00030000000000000003,39.84,0.00030000000000000003
2021-11-20,4.288,0.00030000000000000003,41.512,0.00030000000000000003
2021-11-21,4.343,0.00030000000000000003,42.129,0.00032894
2021-11-22,4.246,0.00030000000000000003,41.632,0.00030000000000000003
2021-11-23,4.136,0.00030000000000000003,40.243,0.00032182
2021-11-24,4.235,0.00030000000000000003,40.336,0.00059585
2021-11-25,4.122,0.00058289,39.199,0.0009645599999999999
2021-11-26,4.256,0.0006221800000000001,41.23,0.0010578200000000001
2021-11-27,3.852,0.00030000000000000003,37.146,0.00030000000000000003
2021-11-28,3.896,0.00030000000000000003,37.54,0.00030000000000000003
2021-11-29,3.966,0.00030000000000000003,38.027,0.00030000000000000003
2021-11-30,4.004,0.00030000000000000003,38.388,0.00030000000000000003
2021-12-01,4.006,0.00030000000000000003,37.563,0.0005782300000000001
2021-12-02,3.991,0.00030000000000000003,37.375,0.00030000000000000003
2021-12-03,3.966,0.00030000000000000003,36.584,0.00040237
2021-12-04,3.791,-0.00034229,35.034,-0.00016544
2021-12-05,3.143,-0.00031393,29.58,-0.00032405
2021-12-06,3.031,0.00030000000000000003,28.204,-0.00028842
2021-12-07,3.27,0.0002185,29.326,-0.00066476
2021-12-08,3.219,0.00025404,29.648,0.00016452
2021-12-09,3.648,0.00030000000000000003,31.13,0.00029752
2021-12-10,3.219,0.00027843000000000003,27.896,5.684e-05
2021-12-11,3.036,9.713000000000001e-05,26.711,7.501e-05
2021-12-12,3.411,0.00030000000000000003,28.035,0.0002314
2021-12-13,3.33,9.475000000000001e-05,28.104,0.00015539
2021-12-14,3.092,0.00028451,25.278,-7.520999999999999e-05
2021-12-15,3.351,0.00030000000000000003,26.305,0.00030000000000000003
2021-12-16,3.362,0.00030000000000000003,27.099,0.00030000000000000003
2021-12-17,3.209,0.00030000000000000003,26.412,0.00030000000000000003
2021-12-18,3.151,0.00030000000000000003,25.365,0.00030000000000000003
2021-12-19,3.24,0.00030000000000000003,25.844,0.00030000000000000003
2021-12-20,3.187,0.00030000000000000003,25.28,0.00023914000000000002
2021-12-21,3.187,0.00030000000000000003,25.616,0.00014896
2021-12-22,3.311,0.00030000000000000003,26.36,0.00030000000000000003
2021-12-23,3.348,0.00030000000000000003,27.262,0.00030000000000000003
2021-12-24,3.501,0.00030000000000000003,29.685,0.00030000000000000003
2021-12-25,3.378,0.00030000000000000003,28.953,0.00030000000000000003
2021-12-26,3.407,0.00030000000000000003,29.459,0.00030000000000000003
2021-12-27,3.394,0.00030000000000000003,29.518,0.00030000000000000003
2021-12-28,3.391,0.00028953000000000003,29.586,0.00021529
2021-12-29,3.128,0.00019165000000000002,26.991,0.00030000000000000003
2021-12-30,3.027,-0.00029350000000000003,26.061,0.00030000000000000003
2021-12-31,3.075,0.00016489,26.107,0.00030000000000000003
2022-01-01,3.033,0.00030000000000000003,25.668,0.00030000000000000003
2022-01-02,3.157,0.00030000000000000003,26.376,0.00030000000000000003
2022-01-03,3.251,0.00030000000000000003,27.004,0.00030000000000000003
2022-01-04,3.195,0.00030000000000000003,26.613,0.00030000000000000003
2022-01-05,3.166,0.00030000000000000003,26.011,0.00030000000000000003
2022-01-06,2.895,0.00018969,24.434,0.00012796000000000001
2022-01-07,2.92,0.00030000000000000003,24.708,0.00030000000000000003
2022-01-08,2.839,0.00030000000000000003,23.677,0.00030000000000000003
2022-01-09,2.749,0.00016078000000000002,23.044,0.00022132
2022-01-10,2.792,0.00028828,23.641,0.00023259000000000002
2022-01-11,2.7,0.00030000000000000003,22.64,0.00020714000000000003
2022-01-12,2.767,6.149000000000001e-05,23.797,0.00030000000000000003
2022-01-13,2.885,0.00030000000000000003,24.729,0.00030000000000000003
2022-01-14,2.79,0.00030000000000000003,23.502,0.00030000000000000003
2022-01-15,2.86,0.00030000000000000003,24.851,0.00030000000000000003
2022-01-16,2.908,0.00030000000000000003,25.315,0.00030000000000000003
2022-01-17,2.904,0.00030000000000000003,25.15,0.00030000000000000003
2022-01-18,2.83,0.00027436,23.922,8.315e-05
2022-01-19,2.824,2.532e-05,25.415,0.00020955
2022-01-20,2.736,0.00030000000000000003,23.82,0.00027614
2022-01-21,2.632,-8.248e-05,22.674,-0.00034931000000000003
2022-01-22,2.367,-0.00022927,19.552,-0.00017845
2022-01-23,2.22,8.826000000000001e-05,17.801,-0.0005182
2022-01-24,2.271,0.00017361,18.572,-0.00034417
2022-01-25,2.196,0.00016295,18.081,7.159000000000001e-05
2022-01-26,2.223,9.845000000000001e-05,18.228,-0.00017617
2022-01-27,2.211,-0.00040077,18.133,2.3409999999999998e-05
2022-01-28,2.222,2.2130000000000007e-05,18.061,5.4000000000000005e-05
2022-01-29,2.307,0.00017586000000000001,19.019,0.00018362
2022-01-30,2.335,0.00030000000000000003,19.328,0.00016639999999999998
2022-01-31,2.315,0.0001831,19.544,-3.139999999999999e-05
2022-02-01,2.335,0.00026164,19.684,0.00023182
2022-02-02,2.353,0.00028644,19.876,6.738000000000002e-05
2022-02-03,2.275,-0.0007831400000000001,20.116,-5.600000000000001e-06
2022-02-04,2.309,-0.00039331,20.184,8.468e-05
2022-02-05,2.48,0.00030000000000000003,22.408,0.00011325
2022-02-06,2.475,0.00030000000000000003,22.073,-0.00019136999999999995
2022-02-07,2.536,0.00018778,22.564,0.00030000000000000003
2022-02-08,2.694,0.00030000000000000003,23.736,0.00021159
2022-02-09,2.629,0.00021348,23.029,0.00030000000000000003
2022-02-10,2.669,0.00030000000000000003,23.994,-5.397000000000003e-05
2022-02-11,2.547,6.808000000000001e-05,23.776,6.827000000000001e-05
2022-02-12,2.411,0.00016816,22.192,0.00026684
2022-02-13,2.395,-2.311999999999999e-05,21.508,-0.00013667999999999997
2022-02-14,2.378,1.8150000000000007e-05,21.721,0.00026926
2022-02-15,2.369,-0.00021471,21.285,0.00014947000000000002
2022-02-16,2.529,0.00029879,22.65,-0.00063147
2022-02-17,2.547,0.00027813,25.66,-6.137000000000002e-05
2022-02-18,2.325,-0.00036972000000000003,23.657,-0.00023178999999999997
2022-02-19,2.294,0.00030000000000000003,26.17,-0.00034223
2022-02-20,2.287,0.00030000000000000003,24.965,-8.887000000000001e-05
2022-02-21,2.196,0.00010771000000000001,23.059,-0.00048653
2022-02-22,2.07,5.169e-05,20.111,-0.00126431
2022-02-23,2.166,6.46e-05,20.558,-0.00139283
2022-02-24,2.103,-0.00026283999999999997,19.477,-0.00133959
2022-02-25,2.069,-0.00019184,21.276,-0.00045264000000000003
2022-02-26,2.145,0.00025009,21.494,-0.0016016
2022-02-27,2.162,0.00014876,20.954,-0.00133631
2022-02-28,2.09,5.194000000000001e-05,19.88,-0.0009194400000000001
2022-03-01,2.282,0.00030000000000000003,23.062,0.00016833
2022-03-02,2.265,0.00030000000000000003,24.199,0.00030000000000000003
2022-03-03,2.212,0.00030000000000000003,23.941,0.00026932
2022-03-04,2.154,0.00010139,23.583,0.00021505
2022-03-05,2.001,-0.00040183,21.499,9.154000000000001e-05
2022-03-06,2.042,5.8250000000000006e-05,21.727,-0.00018188
2022-03-07,1.96,-0.00019313999999999998,20.461,-0.00054706
2022-03-08,1.919,8.319000000000001e-05,20.267,-0.00018376000000000002
2022-03-09,1.97,0.00030000000000000003,20.492,-0.00013692
2022-03-10,2.065,7.787000000000001e-05,21.258,-0.00100252
2022-03-11,1.982,0.00018428,20.668,-0.00010701000000000001
2022-03-12,1.973,0.00030000000000000003,20.008,-5.23e-05
2022-03-13,1.969,0.00030000000000000003,20.004,0.00010815
2022-03-14,1.905,0.00030000000000000003,19.016,0.00011227000000000001
2022-03-15,1.966,0.00030000000000000003,19.556,1.7660000000000017e-05
2022-03-16,1.986,0.00030000000000000003,19.464,0.00030000000000000003
2022-03-17,2.083,0.00030000000000000003,20.618,0.00030000000000000003
2022-03-18,2.085,0.00030000000000000003,20.653,0.00030000000000000003
2022-03-19,2.127,0.00030000000000000003,21.053,0.00030000000000000003
2022-03-20,2.215,0.00030000000000000003,22.025,0.00030000000000000003
2022-03-21,2.213,0.00030000000000000003,22.683,0.00027331
2022-03-22,2.347,0.00030000000000000003,22.577,0.00030000000000000003
2022-03-23,2.55,0.00030000000000000003,23.869,0.00030000000000000003
2022-03-24,2.499,0.00030000000000000003,24.328,0.00030000000000000003
2022-03-25,2.542,0.00030000000000000003,24.393,0.00030000000000000003
2022-03-26,2.505,0.00030000000000000003,24.151,0.00030000000000000003
2022-03-27,2.512,0.00030000000000000003,24.742,0.00030000000000000003
2022-03-28,2.67,0.00030000000000000003,26.039,0.00030000000000000003
2022-03-29,2.86,0.00030000000000000003,25.342,0.00030000000000000003
2022-03-30,2.895,0.00030000000000000003,26.854,0.00030000000000000003
2022-03-31,2.938,0.00030000000000000003,28.369,0.00030000000000000003
2022-04-01,2.827,0.00030000000000000003,26.926,0.00030000000000000003
2022-04-02,2.837,0.00030000000000000003,28.042,0.00030000000000000003
2022-04-03,2.787,0.00030000000000000003,27.572,0.00030000000000000003
2022-04-04,2.842,0.00030000000000000003,28.009,0.00030000000000000003
2022-04-05,2.889,0.00030000000000000003,27.182,0.00030000000000000003
2022-04-06,2.75,0.00030000000000000003,25.746,0.00030000000000000003
2022-04-07,2.425,0.00022818000000000003,22.434,0.00029858
2022-04-08,2.502,0.00030000000000000003,23.24,0.00030000000000000003
2022-04-09,2.377,0.00018049,21.825,0.0002133
2022-04-10,2.415,0.00018825000000000002,22.537,0.00025299000000000003
2022-04-11,2.359,0.00017628,21.563,0.00019751
2022-04-12,2.162,0.00015603,19.69,0.00028025
2022-04-13,2.243,0.00028881,20.383,0.0002432
2022-04-14,2.358,0.00030000000000000003,21.256,0.00025455
2022-04-15,2.307,0.00028486,20.588,0.00027967
2022-04-16,2.418,0.00030000000000000003,21.081,7.865000000000001e-05
2022-04-17,2.608,0.00030000000000000003,21.551,0.00030000000000000003
2022-04-18,2.415,0.00012084,20.465,-6.640000000000001e-06
